universe,raw_ticker,yahoo_ticker,name,sector,location,exchange,currency,mapping_status
russell_2500_proxy,AUR,AUR,AURORA INNOVATION CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,DKS,DKS,DICKS SPORTING,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,NNN,NNN,NNN REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,KNSL,KNSL,KINSALE CAPITAL GROUP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,HQY,HQY,HEALTHEQUITY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CBSH,CBSH,COMMERCE BANCSHARES,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SSRM,SSRM,SSR MINING,Materials,Canada,NASDAQ,USD,mapped
russell_2500_proxy,IONS,IONS,IONIS PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PCVX,PCVX,VAXCYTE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FLR,FLR,FLUOR CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,JXN,JXN,JACKSON FINANCIAL CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,AVT,AVT,AVNET INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,ESI,ESI,ELEMENT SOLUTIONS INC,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,AAOI,AAOI,APPLIED OPTOELECTRONICS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,RAL,RAL,RALLIANT,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,ALKS,ALKS,ALKERMES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RIOT,RIOT,RIOT PLATFORMS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NFG,NFG,NATIONAL FUEL GAS,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,EMN,EMN,EASTMAN CHEMICAL,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,PRAX,PRAX,PRAXIS PRECISION MEDICINES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TKR,TKR,TIMKEN,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,OSCR,OSCR,OSCAR HEALTH CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,S,S,SENTINELONE INC CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,IDA,IDA,IDACORP,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,NOV,NOV,NOV,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,KEX,KEX,KIRBY CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PBF,PBF,PBF ENERGY CLASS A,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,AGCO,AGCO,AGCO,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,CMC,CMC,COMMERCIAL METALS,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,COMP,COMP,COMPASS INC CLASS A,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,CAG,CAG,CONAGRA BRANDS,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,JEF,JEF,JEFFERIES FINANCIAL GROUP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,LAD,LAD,LITHIA MOTORS INC CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,CLF,CLF,CLEVELAND CLIFFS INC,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,HLI,HLI,HOULIHAN LOKEY CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,GTLB,GTLB,GITLAB CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,KYMR,KYMR,KYMERA THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MGM,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,STAG,STAG,STAG INDUSTRIAL REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,MP,MP,MP MATERIALS CLASS A,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,SSD,SSD,SIMPSON MANUFACTURING,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,OMF,OMF,ONEMAIN HOLDINGS,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,AM,AM,ANTERO MIDSTREAM,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,SLAB,SLAB,SILICON LABORATORIES,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,BRKR,BRKR,BRUKER,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SNEX,SNEX,STONEX GROUP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AXTA,AXTA,AXALTA COATING SYSTEMS,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,CART,CART,MAPLEBEAR,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACA,ACA,ARCOSA,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,FAF,FAF,FIRST AMERICAN FINANCIAL CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,TPG,TPG,TPG INC CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,MATX,MATX,MATSON INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,BIO,BIO,BIO RAD LABORATORIES CLASS A,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,TRNO,TRNO,TERRENO REALTY REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,ETSY,ETSY,ETSY,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,AWI,AWI,ARMSTRONG WORLD INDUSTRIES,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,APLD,APLD,APPLIED DIGITAL,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MTDR,MTDR,MATADOR RESOURCES,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,FSS,FSS,FEDERAL SIGNAL CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SYRE,SYRE,SPYRE THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZETA,ZETA,ZETA GLOBAL HOLDINGS CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,ZWS,ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,WEX,WEX,WEX,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,ESE,ESE,ESCO TECHNOLOGIES,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,CHE,CHE,CHEMED,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,HXL,HXL,HEXCEL,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,NCLH,NCLH,NORWEGIAN CRUISE LINE HOLDINGS,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,VLY,VLY,VALLEY NATIONAL,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SFM,SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,MSA,MSA,MSA SAFETY INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,GTES,GTES,GATES INDUSTRIAL PLC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,MHK,MHK,MOHAWK INDUSTRIES,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,PCTY,PCTY,PAYLOCITY HOLDING CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TEX,TEX,TEREX,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PLXS,PLXS,PLEXUS CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,CVLT,CVLT,COMMVAULT SYSTEMS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,DOX,DOX,AMDOCS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,FNB,FNB,FNB CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MSGS,MSGS,MADISON SQUARE GARDEN SPORTS CLASS,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,PCOR,PCOR,PROCORE TECHNOLOGIES INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,LNTH,LNTH,LANTHEUS HOLDINGS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,AOS,AOS,A O SMITH,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,FPS,FPS,FORGENT POWER SOLUTIONS CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,WYNN,WYNN,WYNN RESORTS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,ENS,ENS,ENERSYS,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,QBTS,QBTS,D WAVE QUANTUM,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MXL,MXL,MAXLINEAR,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,QLYS,QLYS,QUALYS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,UBSI,UBSI,UNITED BANKSHARES,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AVAV,AVAV,AEROVIRONMENT,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SWX,SWX,SOUTHWEST GAS HOLDINGS,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,LEA,LEA,LEAR,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,GATX,GATX,GATX,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,INGR,INGR,INGREDION INC,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,MTG,MTG,MGIC INVESTMENT,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,HR,HR,HEALTHCARE REALTY TRUST INC CLASS,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,MAC,MAC,MACERICH REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,TXNM,TXNM,TXNM ENERGY INC,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,H,H,HYATT HOTELS CORP CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,ST,ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,LW,LW,LAMB WESTON HOLDINGS,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,VNO,VNO,VORNADO REALTY TRUST REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,CRUS,CRUS,CIRRUS LOGIC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,LKQ,LKQ,LKQ CORP,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,HWC,HWC,HANCOCK WHITNEY,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LUMN,LUMN,LUMEN TECHNOLOGIES,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,BLDR,BLDR,BUILDERS FIRSTSOURCE INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,HRL,HRL,HORMEL FOODS CORP,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,RYN,RYN,RAYONIER REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,TAP,TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,AXS,AXS,AXIS CAPITAL HOLDINGS,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,EPAM,EPAM,EPAM SYSTEMS,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,ESNT,ESNT,ESSENT GROUP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,CZR,CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,AMKR,AMKR,AMKOR TECHNOLOGY,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,CROX,CROX,CROCS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,WULF,WULF,TERAWULF,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,TTD,TTD,TRADE DESK INC CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,ANF,ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,NPO,NPO,ENPRO,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,DVA,DVA,DAVITA INC,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,ORA,ORA,ORMAT TECH INC,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,LYFT,LYFT,LYFT CLASS A,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LSTR,LSTR,LANDSTAR SYSTEM,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,WFRD,WFRD,WEATHERFORD INTERNATIONAL PLC,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,HIMS,HIMS,HIMS HERS HEALTH CLASS A,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,ECG,ECG,EVERUS CONSTRUCTION GROUP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,LTH,LTH,LIFE TIME GROUP HOLDINGS,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,GBCI,GBCI,GLACIER BANCORP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MGY,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,UHAL B,UHAL-B,U HAUL NON VOTING SERIES N,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,DUOL,DUOL,DUOLINGO CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,EPRT,EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,M,M,MACYS INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,SAIC,SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,KGS,KGS,KODIAK GAS SERVICES INC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,DBX,DBX,DROPBOX INC CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,HRB,HRB,H&R BLOCK INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,JBTM,JBTM,JBT MAREL,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PRMB,PRMB,PRIMO BRANDS CLASS A CORP,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,OKLO,OKLO,OKLO CLASS A,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,TVTX,TVTX,TRAVERE THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,POR,POR,PORTLAND GENERAL ELECTRIC,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,CIFR,CIFR,CIPHER DIGITAL INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MSM,MSM,MSC INDUSTRIAL CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,EXP,EXP,EAGLE MATERIALS INC,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,IESC,IESC,IES INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TFX,TFX,TELEFLEX,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,PATH,PATH,UIPATH INC CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,LGND,LGND,LIGAND PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HOMB,HOMB,HOME BANCSHARES INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,FTDR,FTDR,FRONTDOOR INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,NE,NE,NOBLE CORPORATION PLC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,NEU,NEU,NEWMARKET,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,RNG,RNG,RINGCENTRAL INC CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,G,G,GENPACT,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,CWST,CWST,CASELLA WASTE SYSTEMS CLASS A,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AUB,AUB,ATLANTIC UNION BANKSHARES,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,ELF,ELF,ELF BEAUTY,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,PTCT,PTCT,PTC THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CHDN,CHDN,CHURCHILL DOWNS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,XENE,XENE,XENON PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,POOL,POOL,POOL,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,BKH,BKH,BLACK HILLS CORP,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,CGON,CGON,CG ONCOLOGY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RIG,RIG,TRANSOCEAN,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,SXT,SXT,SENSIENT TECHNOLOGIES,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,RDNT,RDNT,RADNET,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ABCB,ABCB,AMERIS BANCORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,VICR,VICR,VICOR,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GXO,GXO,GXO LOGISTICS,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,NJR,NJR,NEW JERSEY RESOURCES CORP,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,COGT,COGT,COGENT BIOSCIENCES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SHC,SHC,SOTERA HEALTH COMPANY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RITM,RITM,RITHM CAPITAL,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,EXLS,EXLS,EXLSERVICE HOLDINGS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,STWD,STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,SRRK,SRRK,SCHOLAR ROCK HOLDING,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VSXY,VSXY,VICTORIA S SECRET,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,CE,CE,CELANESE CORP,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,VRNS,VRNS,VARONIS SYSTEMS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,RYTM,RYTM,RHYTHM PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,AROC,AROC,ARCHROCK,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,AAON,AAON,AAON,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BCPC,BCPC,BALCHEM,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CORZ,CORZ,CORE SCIENTIFIC INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,SIGI,SIGI,SELECTIVE INSURANCE GROUP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,RGTI,RGTI,RIGETTI COMPUTING,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,VSNT,VSNT,VERSANT MEDIA GROUP INC CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,CAVA,CAVA,CAVA GROUP,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,ACIW,ACIW,ACI WORLDWIDE,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,KRG,KRG,KITE REALTY GROUP TRUST REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,BSY,BSY,BENTLEY SYSTEMS INC CLASS B,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,CRSP,CRSP,CRISPR THERAPEUTICS AG,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,POWL,POWL,POWELL INDUSTRIES INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SARO,SARO,STANDARDAERO,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,AGX,AGX,ARGAN,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,MTRN,MTRN,MATERION,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,CNO,CNO,CNO FINANCIAL GROUP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,PI,PI,IMPINJ,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MUR,MUR,MURPHY OIL CORP,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,WH,WH,WYNDHAM HOTELS RESORTS,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,FND,FND,FLOOR DECOR HOLDINGS CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,RLI,RLI,RLI CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,FIG,FIG,FIGMA CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,SBRA,SBRA,SABRA HEALTH CARE REIT,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,APPF,APPF,APPFOLIO CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,PIPR,PIPR,PIPER SANDLER COMPANIES,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,GVA,GVA,GRANITE CONSTRUCTION,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SIRI,SIRI,SIRIUSXM HOLDINGS,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,MMSI,MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VIRT,VIRT,VIRTU FINANCIAL INC CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,CHWY,CHWY,CHEWY INC CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,HAE,HAE,HAEMONETICS CORP,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,Z,Z,ZILLOW GROUP CLASS C,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,MTN,MTN,VAIL RESORTS,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,CELH,CELH,CELSIUS HOLDINGS,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,DFTX,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MIDD,MIDD,MIDDLEBY,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AS,AS,AMER SPORTS INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,WTM,WTM,WHITE MOUNTAINS INSURANCE GROUP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,UEC,UEC,URANIUM ENERGY,Energy,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,GNTX,GNTX,GENTEX,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,DK,DK,DELEK US HOLDINGS INC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,GLNG,GLNG,GOLAR LNG,Energy,Norway,NASDAQ,USD,mapped
russell_2500_proxy,SON,SON,SONOCO PRODUCTS,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,FIGR,FIGR,FIGURE TECHNOLOGY SOLUTIONS CLASS,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,VSEC,VSEC,VSE CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ORKA,ORKA,ORUKA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PL,PL,PLANET LABS CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,LLYVK,LLYVK,LIBERTY LIVE HOLDINGS INC SERIES C,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,OGS,OGS,ONE GAS,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,BROS,BROS,DUTCH BROS CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
